vacancy_id,vacancy_name,company_name,address,latitude,longitude,salary_from,salary_to,salary_currency,salary_gross,publication_time,last_changed,schedule,req,resp,cond,full_description,key_skills,experience_needed
72082373,Data Analyst / Data Scientist (GameDev),Amaya Soft,,,,,,,,2022-11-08 13:33:26,2022-11-25 04:46:47,FULL_DAY,"Опыт работы от 2х лет на позиции аналитика. Уверенное владение SQL, владение Python. Хорошее знание математической статистики и методов...","Анализ данных, получаемых от мобильных приложений. Участие в проведении экспериментов (А/B тестов). Создание аналитических отчетов и подготовка заключений о...","Проектную работу / частичную занятость. Полностью удалённую работу в иностранной компании. Работу в успешном коммерческом проекте, которым пользуются дети и родители...","Привет! Мы в AmayaSoft занимаемся разработкой детских игр на Android и iOS уже более 10 лет. Наши приложения продаются в Америке, Европе и Азии, а общее количество загрузок насчитывает десятки миллионов. Мы ищем опытного аналитика, который разделит наши стремления и поможет в реализации общих целей компании. Задачи, которые предстоит выполнять:   Анализ данных, получаемых от мобильных приложений   Участие в проведении экспериментов (А/B тестов)   Создание аналитических отчетов и подготовка заключений о проводимых экспериментах   Формулировка предложений по улучшению ключевых показателей проектов на основе собираемых данных   Какие качества и навыки нужны:   Опыт работы от 2х лет на позиции аналитика   Уверенное владение SQL, владение Python   Хорошее знание математической статистики и методов A/B тестирования   Умение оперировать и обрабатывать большие объемы данных   Умение делать выводы на основе имеющихся данных   Ответственное отношение к качеству работы и срокам   Будет плюсом:   Знание основных метрик гейм-анализа   Знание рынка современных мобильных игр   Мы предлагаем:   Проектную работу / частичную занятость   Полностью удалённую работу в иностранной компании   Работу в успешном коммерческом проекте, которым пользуются дети и родители во всём мире   Эта вакансия предусматривает выполнение тестового задания. Если ты готов его выполнить, а всё написанное выше про тебя — откликайся и напиши немного о своём опыте. Будем рады пообщаться :)",Python;SQL;Анализ данных;Аналитика;A/B тесты,1–3 года
71322369,Data Scientist Middle/Senior,Вкусно - и точка,"Москва, Валовая улица, 26",55.730639,37.62819,,,,,2022-11-16 20:40:49,2022-11-16 20:40:49,FULL_DAY,"Bachelor’s degree required. Graduate degree in quantitative discipline and demonstrated Data Science skill set, plus 3+ years work...",...to combine disparate internal and external data sources. Share their passion for Data Science with broader enterprise community; identify and...,,"Responsibilities:   Collaborate with business partners to develop novel ways to meet objectives utilizing cutting edge techniques and tools   Effectively communicate the analytics approach and how it will meet and address objectives to business partners   Advocate and educate on the value of data driven decision making focusing on the “how and why” of solving problems   Lead analytic approaches, integrating work into applications and tools with data engineers, business leads, analysts and developers   Create repeatable, interpretable, dynamic and scalable models that are seamlessly incorporated into analytic data products   Engineer features by using their business acumen to find new ways to combine disparate internal and external data sources   Share their passion for Data Science with broader enterprise community; identify and develop long-term processes, frameworks, tools, methods and standards   Collaborate, coach, and learn with a growing team of experienced Data Scientists   Stay connected with external sources of ideas through conferences and community engagements   Domain Expertise:   Bachelor’s degree required   Graduate degree in quantitative discipline and demonstrated Data Science skill set, plus 3+ years work experience   Must have Python or R proficiency working with DataFrames   Must have proficiency writing complex SQL queries   Must have proficiency with Machine Learning to solve clustering, classification, regression, anomaly detection, simulation and optimization problems on large scale data sets   Must have proven ability to merge and transform disparate internal & external data sets together to create new features   Advanced time series forecasting understanding – from classical linear approaches to ML ones   Understanding the key business metrics and its application to ML models   Experience with sophisticated data cleansing approaches & robust models   Proficiency validating the current approaches and understanding the improvement area   Experience with Big Data technologies preferred — Hadoop, Spark, H20.ai, Cloud AI platforms, containerization   Experience with supporting deployment, monitoring, maintenance and enhancement of models desired   Experience with data visualization tools preferred — Power BI, Tableau, R Shiny, Plotly, etc.   Experience with AB testing preferred   We offer:  Competitive salary Advanced benefits package (annual bonus, health insurance, mobile compensation, partial fitness compensation, 3-year saving plan) Professional development and career growth Ability to take part in digital transformation in a large company ",Python;Machine Learning;SQL;Big Data;Data science,3–6 лет
72285658,Lead Data Scientist (Разработчик AI/ML),Промышленные инновации,"Москва, 1-й Нагатинский проезд, 10",55.678418,37.632278,,,,,2022-11-14 06:54:30,2022-11-14 11:00:14,FULL_DAY,"Опыт работы в должности Data Scientist или аналитик данных. Знание основных библиотек и фреймворков машинного обучения (sklearn, scipy, numpy, pyspark...",Выполнение функций Data Scientist-а при реализации проектов по предиктивной аналитике на промышленных предприятиях: Анализ производственных процессов и выработка требований...,"Заработная плата по итогам собеседования. - График работы с 8:00-17:00, пт до 15:45, возможен гибридный график. - ","Мы аккредитованная ИТ компания! Наши сотрудники получают всё необходимые подтверждающие документы для военкоматов! Рассматриваем кандидатов разного уровня компетенций - Junior - Middle - Lead Обязанности:  Выполнение функций Data Scientist-а при реализации проектов по предиктивной аналитике на промышленных предприятиях:  Анализ производственных процессов и выработка требований к сбору данных Сбор, преобразование, очистка данных. Разработка и стандартизация ML-пайплайнов Конструирование признаков для ML-моделей (feature engineering) Выбор и обоснование моделей машинного обучения для решения бизнес-задач. Выбор и обоснование метрик для оценки моделей машинного обучения. Интерпретация результатов функционирования моделей машинного обучения. Поддержка и контроль метрик моделей в prod, консультирование пользователей по работе ML-моделей. Участие в разработке концепции и программы консультирования ключевых пользователей. Проведение обучения пользователей создаваемых систем предиктивного анализа. Полный цикл DS моделирования.   Встраивание модели в Tibbo. Сбор требований и формирование разделов технических заданий систем предиктивного анализа..  Требования:  опыт работы в должности Data Scientist или аналитик данных знание основных библиотек и фреймворков машинного обучения (sklearn, scipy, numpy, pyspark…), сертификаты о профессиональной подготовке в ML/DL знание Python, Jupyter notebook, PySpark, TensorFlow, PyTorch, Linux, bash Опыт работы по проектной деятельности  Опыт участия в проектах по внедрению моделей машинного обучения в production   Опыт разработки проектной документации: отчет по НИР и разделов проектной документации по предиктивному анализу   Личностные качества : самостоятельный поиск информации, ответственность за результат, умение планировать свою работу   Условия: - Заработная плата по итогам собеседования - График работы с 8:00-17:00, пт до 15:45, возможен гибридный график - Офис м. Нагатинская - Испытательный срок 3 месяца - ДМС (после испытательного срока) - Оформление по ТК РФ - Дружелюбный и профессиональный коллектив  ",,1–3 года
70011803,"Data Scientist, СберЛид",Сбер. IT,"Москва, Кутузовский проспект, 32к1",55.741338,37.531127,,,,,2022-11-09 14:30:25,2022-11-27 07:01:20,FULL_DAY,"2+ года опыта профессиональной разработки моделей машинного обучения. Аналитический склад ума. Python3, включая стек библиотек для работы с...",Разработка и совершенствование ML моделей для рекомендательной системы. Выведение моделей в промышленную эксплуатацию. Общении с бизнес заказчиком. Взаимодействие с DS...,"Проекты большого масштаба, сложные и интересные задачи с полной свободой выбора инструментов. Интересный монетизируемый продукт для реализации потребностей реальных предпринимателей...","Ты - профессионал с большим опытом и желанием развиваться в направлении Data Science? Мечтаешь работать над интересными и масштабными проектами, хочешь профессионально развиваться и делиться своим опытом с коллегами? Тогда мы ждем именно тебя! Наша команда реализует амбициозный проект по развитию рекомендательной системы для сферы e-commerce. Тебе предстоит развивать продукт СберЛид в компании СберБизнесСофт (является 100% дочерней компанией Сбера), который уже используется многими клиентами и активно продается во многих каналах экосистемы, Банка и на внешнем рынке. В планах развития - новые механики рекомендаций, улучшение текущих, доработки личного кабинета, помогающего клиенту настроить продукт под свою отрасль и тип бизнеса, вывод рекомендаций в другие каналы, усовершенствование рекомендательной системы, кастомные доработки под запросы клиента. Продуктом занимается активная сплоченная энергичная команда единомышленников. Мы ценим командную поддержку и эффективные коммуникации! Задачи:  разработка и совершенствование ML моделей для рекомендательной системы; выведение моделей в промышленную эксплуатацию, общении с бизнес заказчиком, взаимодействие с DS-командой, формирование и отслеживание бизнес метрик, активное участие со стороны разработчика моделей на всех этапах жизненного цикла модели (постановка задачи, сбор данных, разработка модели, согласование с заказчиком решения, валидация, пилотирование/внедрение);  Для кандидата важно:  2+ года опыта профессиональной разработки моделей машинного обучения, аналитический склад ума, Python3, включая стек библиотек для работы с машинным обучением, Python, sql, jupyter, pycharm, git, jira, confluence  Условия:  проекты большого масштаба, сложные и интересные задачи с полной свободой выбора инструментов; интересный монетизируемый продукт для реализации потребностей реальных предпринимателей РФ профессиональное обучение, семинары, тренинги, конференции; годовые премии; ДМС; комфортный офис «Sbergile Home» с просторными опенспейсами, лаунж зонами, кафе, рестораном и оборудованными кухнями; бесплатный фитнес-зал; место работы – БЦ Президент Плаза (м. Кутузовская).   ",Python;SQL;Git;Atlassian Jira;Управление проектами,1–3 года
69583138,Data Analyst/Data Science,Лига Цифровой Экономики,,,,,,,,2022-11-05 21:27:38,2022-11-24 06:49:58,FULL_DAY,"Знание структур данных (array, list, dict и пр). - Опыт визуализации данных (matplotlib, seaborn, plotly). - Уверенная работа с pandas. - ","Проект по разработке АС Аналитики клиентских данных для крупнейшего Банка России, включающую в себя: DWH на СУБД GreenPlum/ Hadoop; ETL...",,"Проект по разработке АС Аналитики клиентских данных для крупнейшего Банка России, включающую в себя: DWH на СУБД GreenPlum/ Hadoop; ETL (Informatica); UI приложение; ML - аналитику Твои задачи:  Проверка гипотез  1. Анализ назначений клиентских переводов по различными параметрам2. Построение разрезов по клиентским атрибутам ключевых метрик по сервису3. Подведение итогов запущенной кампании ( A/ B тест )4. Создание прототипа витрины для знаний по сервису Выписки и справки ( sql )5. Отбор фичей для модели и построение модели. Ждем от тебя:  Python  - Знание структур данных (array, list, dict и пр)- Опыт визуализации данных (matplotlib, seaborn, plotly).- Уверенная работа с pandas.- Понимание ООП (умение и практика написание простых классов);  SQL. Уверенное знание (оконные ф-ции и тд - группы - умения создавать простые витрины); GIt. Практика работы с версионированием и логированием своей работы. ",,3–6 лет
72221358,Data scientist (Computer Vision),Сбер. Data Science,"Москва, Кутузовский проспект, 32",55.740421,37.532071,,,,,2022-11-11 10:49:03,2022-11-27 07:01:20,FULL_DAY,Опыт разработки и внедрения моделей computer vision. Глубокое понимание архитектур моделей компьютерного зрения. Опыт деплоя моделей на различное оборудование. ,Разработка и внедрение CV моделей.,"Развитая IT архитектура. Мощный GPU кластер, возможность расчётов на суперкомпьютере top-30 в мире. Комфортный офис, большой выбор вариантов по...","В проект департамента, который занимается кассовыми операциями, необходим data scientist для разработки и внедрения моделей, связанных с оптимизацией процессов работы кассы. У нас под капотом сложный пайплайн из детекторов и классификаторов различных объектов, восстановления и декодитерования данных (например с QR/штрих кодов). Нам нужен человек, который может работать не только с атомарными моделями, но и мыслить в контексте большой системы. Обязанности:  Разработка и внедрение CV моделей.  Стек: pytorch, linux, bash, python, git, docker, будет плюсом c++   Требования:  Опыт разработки и внедрения моделей computer vision;  Глубокое понимание архитектур моделей компьютерного зрения;   Опыт деплоя моделей на различное оборудование;   Владение методами оптимизации моделей на инференс;   Образование высшее профильное (математика, компьютерные науки и пр.).     Условия:  Развитая IT архитектура. Мощный GPU кластер, возможность расчётов на суперкомпьютере top-30 в мире; Комфортный офис, большой выбор вариантов по питанию, бесплатный фитнес в офисе; Скидки на продукты банка и экосистемы; Постоянное развитие: обучающие курсы от лучших университетов и компаний (МФТИ, ВШЭ, NVIDIA и другие), участие в конференциях; Развитое DS community. ",Python;Computer Vision;PyTorch;Git;Linux,3–6 лет
69544850,Разработчик курса/методист/преподаватель по Data Science,РДТЕХ,,,,,,,,2022-11-26 15:55:59,2022-11-26 16:19:03,REMOTE,"Ключевое - способность самостоятельно разработать курс, возможно, и читать его. Знание Python, опыт работы с фреймворками: Tensor Flow, Keras, Theano, Scikit...",Опыт работы аналитиком/постановщиком задач в команде из 20-50 специалистов по созданию и поддержки отраслевых СУБД либо опыт работы...,"Возможна как частичная, так и полная занятость, удаленная работа, коррекция загрузки. Вы сами определяете темы для чтения, формат, график и...","РДТЕХ - аккредитованная ИТ-компания с 30 летней историей и широким спектром реализованных проектов по внедрению информационных систем, и глубокой экспертизой сотрудников. Учебный центр РДТЕХ - авторизованный партнер компании Postgres Professional, поставщик образовательных программ по ИT-менеджменту. Мы приглашаем экспертов, готовых стать авторами учебных материалов для создания современного образовательного контента. Нам важны:  Ключевое - способность самостоятельно разработать курс, возможно, и читать его; знание Python, опыт работы с фреймворками: Tensor Flow, Keras, Theano, Scikit-learn, PyTorch, NumPy, Pandas, Seaborn;  опыт работы аналитиком/постановщиком задач в команде из 20-50 специалистов по созданию и поддержки отраслевых СУБД либо опыт работы с BI на уровне разработки кубов, отчетов, создания справочников/измерений, работа с OLAP/ROLAP/MOLAP/HOLAP структурами;   умение внедрять полученную модель в объекты заказчика;   желательна магистерская степень по чистой или прикладной матетатике или теоретической физике.      Мы предлагаем: возможна как частичная, так и полная занятость, удаленная работа, коррекция загрузки. Вы сами определяете темы для чтения, формат, график и продолжительность; наши авторы-эксперты имеют возможность обучаться в нашем УЦ на льготных условиях (скидки, в зависимости от курса и выбранного направления, могут составлять от 60% до 100% (полностью бесплатно) от цены на сайте, если обучение проходит в дистанционном формате; также вы можете передать эту привилегию любому человеку по своему выбору.   ",,3–6 лет
71772659,Скоринг-аналитик / Data scientist / Аналитик (скоринг),Займ-Экспресс,"Москва, Большой Трёхгорный переулок, 1/26с7",55.757602,37.563054,,,,,2022-11-18 11:36:55,2022-11-25 08:01:03,FULL_DAY,Высшее/неполное высшее образование. Знание языков Phyton (желательно SQL). Умение работать с большими данными. Продвинутое пользование MS Excel. ,"Заниматься разработкой, валидацией и актуализацией скоринговых моделей для целей принятия кредитных решений. Написание SQL запросов, выгрузка и подготовка данных для...","Оформление по ТК РФ с первого дня, оплату больничных и отпусков. Достойную заработную плату «белую» на банковскую карту 2 раза...","ООО МКК Займ-Экспресс Финансовая организация, которая помогает физическим лицам в решении финансовых трудностей. На рынке микрокредитования с 2011 года. Компания активно развивается каждый год. Мы неоднократно становились лауреатами HR-премий в номинации «Лучший работодатель» - как показатель ценности наших сотрудников. Мы приглашаем в центр Москвы в свою профессиональную команду скоринг-аналитика. ЧТО НЕОБХОДИМО БУДЕТ ДЕЛАТЬ:  заниматься разработкой, валидацией и актуализацией скоринговых моделей для целей принятия кредитных решений; написание SQL запросов, выгрузка и подготовка данных для построения моделей; написание технической документации для построения моделей; тестировать качества действующих моделей, подготавливать аналитические отчеты; участвовать в разработке и развитие методологии по управлению рисками.  ЧТО ПРЕДЛАГЕМ МЫ:  оформление по ТК РФ с первого дня, оплату больничных и отпусков; достойную заработную плату «белую» на банковскую карту 2 раза в месяц; возможность карьерного и финансового роста; график работы 5/2 лояльное начало рабочего дня (можно выбрать время с 9 до 18, с 10 до 19); дружный коллектив; возможность посещения конференций, обучение за счет компании; корпоративные тренинги и возможность расширять профессиональные знания; работу в центре Москвы, офис в шаговой доступности (10 минут пешком) от ст. м. Краснопресненская, Баррикадная, Ул. 1905 года.  ТЫ НАМ ПОДХОДИШЬ, ЕСЛИ У ТЕБЯ ЕСТЬ:  высшее/неполное высшее образование; знание языков Phyton (желательно SQL); умение работать с большими данными; продвинутое пользование MS Excel; преимуществом будет опыт работы в аналитическом подразделении/риск-менеджменте; преимуществом будет опыт построения математических моделей с использованием алгоритма XGBoost.       ",MS SQL;Математическое моделирование;Кредиторская задолженность;Аналитическое мышление;Phyton;SQL;XGboost,1–3 года
67281498,"Data scientist, проекты по разработке симуляционных моделей, моделей оценки стресс-тестирования",Банк ВТБ (ПАО),"Москва, Пресненская набережная, 10",55.746963,37.536356,,,,,2022-11-16 08:57:53,2022-11-16 08:57:53,FULL_DAY,"Высшее образование (математическое / физико-математическое). Фундаментальные знания в области финансовой математики и стохастического анализа, теории вероятностей, математической статистики, алгоритмов машинного...","Разработка симуляционных моделей, построение и сценарный анализ матриц миграции корпоративных клиентов, оценка стрессовых параметров кредитного риска (PD, LGD, EAD). ","Трудоустройство согласно Законодательству. Конкурентная заработная плата. Профессиональное обучение и развитие. Добровольное медицинское страхование, льготные условия кредитования. Корпоративная пенсионная программа, материальная...","Middle/ Senior DS на проекты по разработке симуляционных моделей и моделей оценки стресс-тестирования (Big Data) Обязанности:  разработка симуляционных моделей, построение и сценарный анализ матриц миграции корпоративных клиентов, оценка стрессовых параметров кредитного риска (PD, LGD, EAD); разработка методологии стресс-тестирования в рамках ВПОДК: разработка и внедрение моделей прямого и обратного стресс-теста кредитного риска, оценка сценариев, выполнение стресс-тестов и анализ результатов; периметр клиентов для разработки моделей: малый и средний бизнес, КИБ, Банки, Суверены, Субъекты, Проектное финансирование, Девелопмент; построение моделей оценки экономического капитала под различные виды рисков; взаимодействие с внутренними и внешними клиентами со стороны бизнеса, риск-менеджмента и органов регуляторного надзора по вопросам стресс-тестирования, оценки экономического капитала; участие в разработке требований к ИТ реализации портфельных моделей.  Требования:  высшее образование (математическое / физико-математическое); фундаментальные знания в области финансовой математики и стохастического анализа, теории вероятностей, математической статистики, алгоритмов машинного обучения и их реализации в среде Python/R; владение одним из языков/инструментов анализа данных (предпочтителен Python) и структурированных запросов для работы с данными (T –SQL, Impala, Hive, Spark SQL); опыт работы в области риск-менеджмента (ICAAP, Basel) от 2 лет в Банке или консалтинговой компании; опыт разработки моделей оценки рисков банковских продуктов (кредитный риск, рыночный риск, ALM риск); английский язык на уровне upper intermediate и выше; сертификаты CFA, FRM, PRM и аналоги как преимущество.  Условия:  трудоустройство согласно Законодательству; конкурентная заработная плата; профессиональное обучение и развитие; добровольное медицинское страхование, льготные условия кредитования; корпоративная пенсионная программа, материальная помощь; спортивная жизнь и корпоративные мероприятия; возможность построить карьеру в ведущем банке России. ",Python;Математическая статистика;SQL;Анализ рисков;Английский язык,3–6 лет
72167155,Data Scientist (Виртуальный ассистент),Сбер. IT,"Москва, Новоданиловская набережная, 10",55.696001,37.625504,,,,,2022-11-10 08:48:01,2022-11-27 07:01:20,FULL_DAY,"Хорошие знания теории машинного обучения и анализа данных. Практические знания базового ML-стека: python, numpy, pandas, sklearn. Знание алгоритмов RecSys...","Качественное улучшение поиска. Ранжирование ленты постов корпоративной соцсети. Рекомендации людей, сообществ. Рекомендации внутренних сервисов.","Официальное оформление по ТК РФ. График работы 5\2, 8-ми часовой рабочий день с возможностью смещения начала-окончания рабочего...","О проекте: сделать работу сотрудника экосистемы Сбер комфортной и удобной в корпоративной среде. Мы активно развиваем рекомендательную платформу и единый корпоративный поиск. Используем современные технологии и архитектуру, применяем продуктовый подход. Сейчас в нашей дружной команде расширение, и мы активно ищем профессионалов, для работы над этими перспективными направлениями, у тебя есть шанс стать частью большого развивающегося направления. Задачи, над которыми тебе придется работать находятся на стыке NLP, рекомендательных систем, информационного поиска:  Качественное улучшение поиска Ранжирование ленты постов корпоративной соцсети Рекомендации людей, сообществ Рекомендации внутренних сервисов  Что мы ожидаем:  Хорошие знания теории машинного обучения и анализа данных Практические знания базового ML-стека: python, numpy, pandas, sklearn Знание алгоритмов RecSys: content-based, collaborative filtering SQL (Oracle, PostgreSQL) Bitbucket/Git  Плюсом будет:  Знания Pytorch и глубокого обучения Графовые методы  Что мы предлагаем:  Официальное оформление по ТК РФ График работы 5\2, 8-ми часовой рабочий день с возможностью смещения начала-окончания рабочего дня Социальный пакет (ДМС, английский язык, фитнес) Возможность обучения и сертификации за счет компании Дисконт-программа от компаний партнеров Субсидирование ипотечной ставки Крупные и уникальные проекты в развивающейся компании Насыщенная корпоративная жизнь Уровень заработной платы обсуждается в индивидуальном порядке ",Python;SQL;Английский язык;PyTorch;Анализ данных,1–3 года
69665417,Data Science Team Lead (Personalisation),Lamoda,,,,,,,,2022-11-11 11:12:39,2022-11-27 07:01:17,FULL_DAY,Опыт в области анализа данных и машинного обучения (от 5 лет). Опыт руководства командой (от 1 года). Опыт работы с...,"Создание и развитие предиктивных моделей с целью наиболее эффективной коммуникации с клиентом (look-alike модели, прогноз оттока, персональные промо). ","Гибкий график работы, есть возможность удобно планировать рабочее и личное время, а также работать удаленно. Расширенную ДМС программу со стоматологией. ","Немного о команде и продукте: В дирекции Data & Analytics в отделе Data Science (отдел анализа данных и машинного обучения) открываем позицию Team Lead в команду Персонализации. Команда решает задачи, критичные для бизнеса:  Создание и развитие предиктивных моделей с целью наиболее эффективной коммуникации с клиентом (look-alike модели, прогноз оттока, персональные промо); Развитие алгоритмов рекомендации размеров - помогать пользователю выбрать подходящий размер с целью повышения конверсии в покупку и снижения доли возвратов; Создание и обогащение единого профиля пользователя, объединяющего имеющиеся данные о клиенте в единую систему, с целью дальнейшего использования этих данных для персонализации.  Чем вам предстоит заниматься:  Совместно с менеджером продукта и командой работать над наполнением, оценкой и декомпозицией продуктового бэклога Отвечать за распределение задач, ресурсы и приоритеты внутри команды DS-ов (3+ человек) Следить за технологическими и продуктовыми новинками в индустрии, SOTA решениями, изучать профессиональные публикации Развивать компетенции команды, быть наставником  Мы ожидаем:  Опыт в области анализа данных и машинного обучения (от 5 лет) Опыт руководства командой (от 1 года) Опыт работы с SQL, Hadoop, Hive, Spark Владение Python, Linux, методами работы с большими данными Опыт работы как минимум с 2 ML библиотеками: CatBoost, Scikit-learn, Spark ML, PyTorch, LightFM; Знания теории вероятностей и математической статистики; машинного обучения, прогнозного моделирования и методов статистического анализа; алгоритмов и структур данных Английский язык на уровне технического чтения и профессионального общения  О нас  Хорошо выстроенные процессы: квартальное планирование по методологии OKR, двухнедельные спринты, регулярные стендапы и проектные встречи для синхронизации. Сильная команда middle и senior специалистов, развитое DS-сообщество, где есть возможность обмениваться знаниями на внутренних митапах У нас представлен полный жизненный цикл разработки data-driven продуктов с применением ML — от идеи и генерации гипотез до запуска АБ тестов. В части разработки онлайн-сервисов и деплоя моделей нам помогает команда инженеров.  Мы предлагаем:  Гибкий график работы, есть возможность удобно планировать рабочее и личное время, а также работать удаленно Расширенную ДМС программу со стоматологией Скидки на весь каталог сайта Lamoda Скидки в системе Primezone (отели, рестораны, услуги, развлечения) Возможность посещать конференции в качестве слушателей и докладчиков Уютный офис в Москве (МЦК Хорошёво/м. Полежаевская) с настольным теннисом, кикером, тренажерным залом и йогой ",Python;SQL;Hive;Hadoop;Spark,более 6 лет
70742405,Data Scientist,Марс,,,,,,,,2022-11-03 09:03:38,2022-11-03 09:03:38,FULL_DAY,Experience using cloud platforms and deploying analytics in a production environment. Experience visualizing/presenting data for stakeholders using Tableau/Power...,...of new data sources and data gathering techniques. Develop custom data models and algorithms to apply to data sets. ,,"Job Description: Mars Pet Nutrition Russia is looking for a Data Scientist who will support our sales, marketing, supply and other internal teams with insights gained from analyzing company data. The ideal candidate is adept at using large data sets to find opportunities for product and process optimization and using models to test the effectiveness of different courses of action. What are we looking for?  Strong knowledge of SQL, Python, ML algorithms and statistical inference Demonstrated experience creating production ML pipelines (training, scoring, leveraging in real-time systems) Experience using cloud platforms and deploying analytics in a production environment Experience visualizing/presenting data for stakeholders using Tableau/Power BI/ggplot/plotly/etc. Strong soft skills: communication skill, problem solving, drive to learn and dealing with ambiguity Self-starter who welcomes responsibility, along with the ability to thrive in an evolving organization and an ability to bring structure to unstructured situations Intermediate or higher English level (spoken and written)  What will be your key responsibilities?  Work with stakeholders throughout the organization to identify opportunities for leveraging company data to drive business solutions. Mine and analyze data from company databases to drive optimization and improvement of product development, marketing techniques and business strategies. Assess the effectiveness and accuracy of new data sources and data gathering techniques. Develop custom data models and algorithms to apply to data sets. Use machine learning algorithms to increase and optimize business operations efficiency, revenue generation and other business outcomes. Develop and apply testing framework and test model quality. Coordinate with different functional teams to implement models and monitor outcomes. Develop processes and tools to monitor and analyze model performance and data accuracy. Present modelling results to business audience including senior leadership teams (storytelling) Bring business data management strategy to life and recommend improvements Design, develop, refactor, package, harden, and deploy data products Promote the use of internally built and externally sourced tools through presentation, documentation, and cross-team collaboration Develop tools and automate workflows Guide the Data Science Team's adoption of new software and frameworks Translate unstructured inefficiencies and pain points into concrete business and technical requirements Identify and implement development metrics and operational metrics; assist teams in setting and achieving goals to improve those metrics.  What can you expect from Mars?  Competitive salary Annual bonus Medical insurance 100% sick leave compensation Flexible working hours Additional paid vacation if you work more than 5 years Great educational program that you form by yourself ",,1–3 года
